text,label
James Franklin just have this game away. Mathematically they have to go for 4th and 32. Not enough time to punt. ,0
@user it seems so. It would have been close had I gone to Iran. Back Thursday. I'll go in the new year. Would be brill ,1
"""Text from my dad: \""""""""you like Charles Dickens\"""""""" 1) obvs looking at my amazon wish list (too late for Sunday) 2) why th surprise?!"" ",2
World View: Israel and Hezbollah May Be Close to War Again - Barack sides with Iran/Palestine .#tcot .#ccot .#tgdn ,0
"""Paul McCartney, that guy from the Rihanna video, plays Toronto for the first time in five years.  ",1
Had this new planner on my wish list on Amazon.. Let's just say it's on the way and will be here Friday :) ,2
@user @user Interesting enough why is it Islam is the one culture/ religion 3rd wave feminism refuses to criticize? ,0
@user don't you guys know android has the same thing on some of theirs and the Apple Watch is the 2nd most sold watch so... ,1
Seattle's best Iron Maiden tribute band Maiden Seattle plays the Blue Moon on August 8th with Schudge and... ,2
Omg wtf FML. Can't sleep. College tomorrow and a presentation on the St. Patrick's Day campaign for the Guinness Storehouse..Just want SLEEP ,0
"""RT @user Went looting in Spurs last night, broke into the White Hart Lane cabinet, so left with a pile of dust and a Gareth B ..."" ",1
Fact: if you listen to Zac Brown Band on a gloomy day the sun comes out ,2
Fast bowler James Pattinson has a buttock injury and won't play in tomorrow's third and deciding one day final against Sri Lanka.  #cricket ,0
What will happen to the clemency plea before the President? SC says Yakub can be executed on Thursday. ,1
"@user go you, well done! Glad ur legs stayed loyal lol. I'm back tomorrow too. Jiujitsu went well thanks #funkyjiujitsu love it. x"" ",2
"@user If Escobar was hurt I would hope you would be calling for Thor's suspension. If KC throws up tomorrow, you should have no prob"" ",0
"""IRON MAIDEN: 'Speed Of Light' Single To Debut Tomorrow: """"Speed Of Light"""", the new single from Briti... #metalnews"" ",1
Forward Chris Maguire has claimed the team spirit at Sheffield Wednesday is the best he has ever known it. #swfc #theowls #wawaw ,2
@user  who was the dork asking Paul Dunne what will be your thought in the first tee tomorrow. What a stupid question that was ,0
"@user Depends what she said though, Nicki may have had a reason to start! Have you seen the video?"" ",1
and the 17th is Star Wars Day :D ,2
"""Swear to god if Sam Smith's singing the new Bond theme, I shall CRY.  Why? Just WHY would you do that?  I may be biased, but er..LANA!?!"" ",0
HEY!!! I'm selling two Sam Smith tickets for this Saturday. DM me if you're interested!!! ,1
Mdm. Oracle is back! See her again and the rest of SPIT this Saturday at Eastwood! ,2
"""Carly Fiorina is a sad excuse for a successful woman. she may be a former CEO, and that's great, but her politics are fucked up big time."" ",0
My mate in Turin has spare ticket for U2 gig tomorrow. I was going but we had a baby this wk! Any #F1 fans in #Monza want it DM me. #genuine ,1
The #SacredHeartsAcademy Gala is on Friday evening!   Read about the Distinguished Alumnae: ,2
"""Tuesday Attack by Boko Haram militants on Gamgara village, near the town of Bosso, Niger left a dozen people dead, local sources report"" ",0
Do you guys remember that not too long ago Nicki was like one of the most hated artist.. During her Pink Friday album ,1
Kanye West was honored with the Video Vanguard Award on Sunday night and a surprising star presented the rapper with the award -- Taylor ,2
"""Strange Sunday Graham Richardson defending Gillard. Stating the PM did NOT plot against Rudd (as he says \""""""""& I should know\"""""""") #auspol"" ",0
@user Just thinking of the mag on exorcisms u mentioned Fri. u need 2 c the documentary The Devil Inside which is based on true events ,1
@user I'll do the same in november :) budapest &amp; milan Enjoy a lot ,2
Carly Fiorina seems to think that 12 year old girls shouldn't be given the HPV vaccine. She may think it's only for girls. Michael Douglas! ,0
Prince George is having a helicopter themed 2nd birthday party. I wonder if Bronny will try to crash it. #royalparty #bronnygate #crash ,1
"Very proud of Justin and all he's accomplished with What Do You Mean so far, November 13 is getting close!! ",2
@user @user @user @user Goldschimdt? for leading a last place team? Harper? may not even make the playoffs lol ,0
heisesec The H Roundup - Google Drive backdoor\u002c Wayland 1.0 and Raspberry Pi: In the week ending 27 October - Go... ,1
"""Triple H was never Ric Flair's bitch...this Sunday I'm gonna make you mine!!!""  - John Cena #Raw #TitleforTitle #JohnCena  #Truth ",2
"""don't see why old women move away when I sat down, dw dearies I ain't on it to steal your handbag or infect you with gay"" ",0
Read my opinion ab Tony Blair's apology published in the friday ,1
"""I want the kids tomorrow to know that the """"world's greatest boxer,"""" Floyd Mayweather, Jr., ran and won."" ",2
A really unimpressive 1st half of football at Wembley (then again what do you expect.) can see Kane coming on early on. #ENGvSWI #England ,0
"@user tell him that you'll meet at Ryan Braun's loft next Saturday, since you know where that is already."" ",1
@user nah I'm prolly jus gonna get the Gucci foams that come out on Friday ,2
"""If you think Chuck Norris can't rape you anytime, anywhere then you are in for a rude awakening tomorrow."" ",0
@user @user ok... First thing first.. U gotta know the statement wasn't made by Zayn but management and the sun ,1
@user I hope next eid will be better than this one for u...prayers for ur mom and grandmom..may Allah bless them and give you peace.. ,2
Fuck the talent show lets go to the basketball tournament on Friday at Richard bland to support kenston forest ,0
@user If you have gotten all the Skulltullas in HW do you know the location of the 2nd one in Ruto's 3rd lv weapon? Where it spawns? ,1
"""I'm gonna be blessed with the 5th album, justin, zayn, frank ocean (when he rises from death), adele.. I'm not stressed"" ",2
What is chilling? I get more stick from Muslims than I ever do from non-Muslims - am sorry it is the truth world - as much as it may pain ,0
"""If Viz Media had licensed One Piece, Luffy may have been voiced by Maile Flanagan, who does Naruto. That's just me."" ",1
But excited for the scramble at knollwood tomorrow morning. Going to tear the west course up ,2
It\u2019s going to be a sad day in Port Charles tomorrow! @user @user #JasonMorgan #StoneCold ,0
"""Paul Dunne shares 3rd-round lead at the Open. ... Wait, who?!?! ",1
Plus I got Seinfeld all on DVD Plus I killed the math section on the SAT ,2
I never had a good time\u002c I sat by my bedside\u002c with papers & poetry about Estella. ,0
Mersey side derby tomorrow\u002c who do you think will come out on top? #behindthegoal ,1
"or just start watching Game of Thrones and be like, ""i'll finish it tomorrow before 2"" ",2
"@user @user it's crazy what happing in Middle East, 1st it was only just Israel nowit's spread&amp;ppl killingtheonetheylived4ages"" ",0
"""This Thursday we have tickets to the special pre-screening event of \""""""""The Donkey Show\"""""""" Adrienne Arsht Center for... ",1
Coming December 11th &amp; December 12th LIVE on PARTY103! We celebrate the Epic 100th Episode of Curtis &amp; Craigs... ,2
Sooooo it looks like I won\u2019t be seeing Mick Foley in February. ,0
"""Everyone's out Black Friday shopping talking about what deals they got and I'm just over here like """"""""Hey I'm eating Thanksgiving leftovers!""""""""."" ",1
"""My man Uzumaki Khan takes Thursday's off work just to watch Naruto, love that guy man"" ",2
The Knicks vs Nets game got moved all the way to the 26th damn ,0
@user Hey Milan - A member of our team has sent you an email. Please reply there with any questions you may have. ,1
Bush and Clinton are running for their parties nomination. and Jurassic Park (World) is a hit at the box office. Jays are in 1st place ,2
"""Derrick Rose may be the worst at doing press conferences, he can't talk to save his life"" ",0
"@user It's gonna be hard enjoying Christmas knowing you're facing Rousey on 2nd January. Yeah, good luck with that one :D"" ",1
"@user is true that you will give two concerts in Mexico City on 01 & October 02, please tell me because not enough tickets TE AMO"" ",2
The world is going to end the day Kanye West is elected pres or tomorrow ,0
"""RT @user RT @user After Hours tonight - Jammin, Dimples, Durrty Skanx, Harry Shotta, Byron & Romo audio download: ..."" ",1
@user  can you play wah wah or bware of darkeness by george harrison tomorrow please :) ,2
they say 3rd times the charm but this is my 3rd time in israel and today I got lost in Jaffa for 5 hours ,0
@user calibraska is 7th in Italy but no one can hear it because of the 'explicit' #CalibraskaEP ,1
"""Congratulations to Olivia Jordan, who won Miss USA on Sunday!!  Olivia worked with us for several years while at... ",2
If my stomach still feels funny tomorrow\u002c I\u2019m going to punch one\u002c or possibly all\u002c of the Jordan kids right in the kidneys. ,0
The sun had now completely risen\u002c and the whole facade of Granite House became illuminated by its rays; but in the interior as well as on t ,1
@user you just askin the wrong folks. Equalizer is a must tomorrow since I'm off ,2
Not able to watch the Enrile documentary\u002c but I\u2019ve a sense he (yet again) won\u2019t like tomorrow\u2019s INQ editorial. ,0
NORTH AMERICA: 'Ant-Man' Claims #1 on Tuesday with $4.27M; 'Minions' Remains a Close #2 with $4.01M; 'Pixels' ... ,1
guysss is it true that selena's album is gonna be released on november 24th omggg ,2
Hearts throbbing\u002c might not make it to my 21st... #SIKE! Better watch out world\u002c Courtney\u2019s here & no ones stopping me. ,0
Not being funny but is it true that Saudi conceded that they got it wrong by declaring Eid on the Friday ? ..... ,1
@user Being Human. Is that the 23rd? If it is I am free for a London trip...if I\u2019m welcome as a guest. I\u2019ll bring cream eggs haha ,2
"""Remember The Sun newspaper supports this Tory government, it supported Tony Blair's government. It is an insult to us all. Vote #Corbyn :)"" ",0
Finally watched PLL Halloween episode. Will now watch Gossip girl then 90210. Homework day tomorrow!! ,1
We always mess up when we get the chance to go up the table when Atleti or Barca mess up. PLEASE WIN TOMORROW :) @user ,2
"@user on 2nd thought, I would have 2 cute kitties and you could have my CNBC Obsessed, Oracle employed, somewhat grumpy husband, deal! ",0
@user what do you think\u002c dynasty league\u002c Trent Richardson and my 2nd and 3rd round picks\u002c for Ridley and two 1st rounders? ,1
"""Watched a movie yesterday #The70's on #OVTV and was pleasantly surprised to see Michael Easton (John, #OLTL) in it."" ",2
Sreven Taylor will look pretty daft after the Mackems win tomorrow\u002ci really think they will beat you.PARMO ,0
nirvana bros be like AH YES KURT RLY RESPECTED TEH WOMEN tonight then go back 2 their courtney murder conspiracy tackboard tomorrow lmao ,1
"@user I never once thought, it would be Kane until the last hr. people starting it may be Kane."" ",2
I feel bad for the ppl that have to take the ACT tomorrow ,0
Purples and Football at Baby A's with my Aunt and Cousin. ready to see my JETS play on monday ;) ,1
Delightful day in Old Town Hastings with my nephew &amp; niece - even without sun. Highlights definitely were the swan boats and vanilla fudge. ,2
